SubjectID, TrialID, TrialPhase, Time, HMD_x, HMD_y, HMD_z, HMD_Displacement, HMD_Rotation_x, HMD_Rotation_y, HMD_Rotation_z, HMD_RotationalDisplacement, LeftHand_x, LeftHand_y, LeftHand_z, LeftHand_Displacement, RightHand_x, RightHand_y, RightHand_z, RightHand_Displacement, LookingAt, IsRelevant
1, 1, 2, 12.02015, 3.118951, 4.691884, -0.8488739, , -0.2449704, 0.7071453, -0.1992175, , 3.19, 0, -0.02, , 1.866201, 4.487397, -1.141139, , floor, 0
1, 1, 2, 12.03141, 3.11439, 4.691198, -0.8469688, , -0.2459452, 0.7064976, -0.1991283, , 3.19, 0, -0.02, , 1.858266, 4.491141, -1.144187, , floor, 0
1, 1, 2, 12.04288, 3.10976, 4.69042, -0.8449146, , -0.2467465, 0.7057651, -0.1992787, , 3.19, 0, -0.02, , 1.850053, 4.493316, -1.150439, , floor, 0
1, 1, 2, 12.05414, 3.10569, 4.689777, -0.8424906, , -0.2475253, 0.7050378, -0.199894, , 3.19, 0, -0.02, , 1.841507, 4.495715, -1.154534, , floor, 0
1, 1, 2, 12.06547, 3.101268, 4.689074, -0.8401502, , -0.248055, 0.7043, -0.2009984, , 3.19, 0, -0.02, , 1.831591, 4.497278, -1.158352, , floor, 0
1, 1, 2, 12.07673, 3.096913, 4.688299, -0.8381336, , -0.2488718, 0.7034841, -0.2023626, , 3.19, 0, -0.02, , 1.821347, 4.496241, -1.164268, , floor, 0
1, 1, 2, 12.08792, 3.092987, 4.687486, -0.8355043, , -0.2496566, 0.7028188, -0.2035687, , 3.19, 0, -0.02, , 1.810968, 4.494831, -1.168097, , floor, 0
1, 1, 4, 12.09938, 3.088567, 4.686634, -0.8332148, , -0.2503569, 0.7020949, -0.2047557, , 3.19, 0, -0.02, , 1.800256, 4.494414, -1.170897, , floor, 0
1, 1, 4, 12.11049, 3.083844, 4.685725, -0.8307507, , -0.2509992, 0.7014782, -0.205723, , 3.19, 0, -0.02, , 1.792172, 4.488105, -1.173377, , floor, 0
1, 1, 4, 12.12159, 3.079583, 4.68483, -0.8280814, , -0.2514496, 0.7009948, -0.2065483, , 3.19, 0, -0.02, , 1.779566, 4.483676, -1.178116, , floor, 0
1, 1, 4, 12.13303, 3.075234, 4.684116, -0.8256549, , -0.2519896, 0.7003908, -0.2073544, , 3.19, 0, -0.02, , 1.770955, 4.478818, -1.179546, , floor, 0
1, 1, 4, 12.14383, 3.070593, 4.683338, -0.8231779, , -0.252602, 0.6997638, -0.2082467, , 3.19, 0, -0.02, , 1.758023, 4.468888, -1.180949, , floor, 0
1, 1, 4, 12.15536, 3.066393, 4.682652, -0.8205104, , -0.2531044, 0.6992612, -0.2093402, , 3.19, 0, -0.02, , 1.745964, 4.46288, -1.180996, , floor, 0
1, 1, 4, 12.16608, 3.061758, 4.681891, -0.8180113, , -0.2536401, 0.6988436, -0.2104871, , 3.19, 0, -0.02, , 1.736873, 4.453557, -1.178038, , floor, 0
1, 1, 4, 12.17728, 3.057096, 4.681027, -0.8157325, , -0.2542121, 0.6983846, -0.2115374, , 3.19, 0, -0.02, , 1.725791, 4.441575, -1.176002, , floor, 0
1, 1, 4, 12.19007, 3.052469, 4.680283, -0.8130599, , -0.2548393, 0.6979242, -0.212552, , 3.19, 0, -0.02, , 1.7194, 4.430147, -1.177096, , floor, 0
1, 1, 4, 12.20417, 3.047727, 4.679482, -0.8106599, , -0.2554371, 0.6971701, -0.2132709, , 3.19, 0, -0.02, , 1.71405, 4.414224, -1.181333, , floor, 0
1, 1, 4, 12.21858, 3.042857, 4.678641, -0.8081704, , -0.256283, 0.6960973, -0.2138996, , 3.19, 0, -0.02, , 1.718797, 4.395588, -1.18849, , floor, 0
1, 1, 4, 12.23934, 3.033173, 4.676769, -0.8025178, , -0.2582084, 0.6937113, -0.2149719, , 3.19, 0, -0.02, , 1.727284, 4.364896, -1.199186, , floor, 0
1, 1, 4, 12.26275, 3.023481, 4.674028, -0.7961645, , -0.2603031, 0.6900326, -0.2160985, , 3.19, 0, -0.02, , 1.745923, 4.327981, -1.214406, , floor, 0
1, 1, 4, 12.2863, 3.007878, 4.668451, -0.7851993, , -0.2638346, 0.6822686, -0.2182954, , 3.19, 0, -0.02, , 1.772607, 4.26502, -1.228305, , floor, 0
1, 1, 4, 12.31564, 2.997399, 4.662966, -0.7758206, , -0.2681482, 0.6740802, -0.2192297, , 3.19, 0, -0.02, , 1.800468, 4.178295, -1.244275, , floor, 0
1, 1, 4, 12.34574, 2.983194, 4.652313, -0.7595906, , -0.2758025, 0.6589379, -0.2224058, , 3.19, 0, -0.02, , 1.833567, 4.070444, -1.265675, , floor, 0
1, 1, 4, 12.37044, 2.974888, 4.643297, -0.7480679, , -0.2818853, 0.647321, -0.2263931, , 3.19, 0, -0.02, , 1.864149, 3.96308, -1.284202, , floor, 0
1, 1, 4, 12.39098, 2.967125, 4.633042, -0.7365354, , -0.2882061, 0.6358482, -0.2316033, , 3.19, 0, -0.02, , 1.892957, 3.861849, -1.30053, , floor, 0
1, 1, 4, 12.41156, 2.959606, 4.621918, -0.7250981, , -0.2951358, 0.6248525, -0.2378306, , 3.19, 0, -0.02, , 1.928096, 3.752935, -1.313172, , C2(Clone), 0
1, 1, 4, 12.43728, 2.953142, 4.609096, -0.7138532, , -0.3031228, 0.6145996, -0.2449379, , 3.19, 0, -0.02, , 1.979395, 3.605855, -1.327469, , C2(Clone), 0
1, 1, 4, 12.4603, 2.946076, 4.594822, -0.7032317, , -0.3126948, 0.604853, -0.2514735, , 3.19, 0, -0.02, , 2.02407, 3.460919, -1.332086, , C2(Clone), 0
1, 1, 4, 12.48326, 2.939201, 4.580909, -0.6928862, , -0.3214804, 0.5961373, -0.2559018, , 3.19, 0, -0.02, , 2.066365, 3.309126, -1.325657, , C2(Clone), 0
1, 1, 4, 12.50674, 2.931793, 4.568826, -0.6815573, , -0.3272667, 0.588135, -0.2591037, , 3.19, 0, -0.02, , 2.116679, 3.142617, -1.315553, , C2(Clone), 0
1, 1, 4, 12.54252, 2.91726, 4.544464, -0.6591455, , -0.3382927, 0.5740184, -0.2641825, , 3.19, 0, -0.02, , 2.196079, 2.892718, -1.272503, , C2(Clone), 0
1, 1, 4, 12.56407, 2.91232, 4.532818, -0.6490357, , -0.3468446, 0.5658571, -0.2659634, , 3.19, 0, -0.02, , 2.243195, 2.746443, -1.232353, , C2(Clone), 0
1, 1, 4, 12.58601, 2.908325, 4.521661, -0.63981, , -0.3560762, 0.5578877, -0.2671044, , 3.19, 0, -0.02, , 2.290228, 2.609956, -1.181001, , C2(Clone), 0
1, 1, 4, 12.60134, 2.905814, 4.516162, -0.6354347, , -0.3604082, 0.5545492, -0.2678038, , 3.19, 0, -0.02, , 2.321308, 2.519554, -1.142168, , C2(Clone), 0
1, 1, 4, 12.62792, 2.90101, 4.505932, -0.6269976, , -0.3681365, 0.5491673, -0.2685269, , 3.19, 0, -0.02, , 2.363034, 2.395378, -1.066672, , C2(Clone), 0
1, 1, 4, 12.65382, 2.895752, 4.496695, -0.6193311, , -0.3745383, 0.5445104, -0.2692105, , 3.19, 0, -0.02, , 2.390502, 2.279376, -0.9756815, , C2(Clone), 0
1, 1, 4, 12.67501, 2.890818, 4.487499, -0.6118946, , -0.3809118, 0.5392621, -0.2692413, , 3.19, 0, -0.02, , 2.416574, 2.191188, -0.8831747, , C2(Clone), 0
1, 1, 4, 12.69375, 2.887177, 4.478962, -0.6047528, , -0.3866576, 0.5342833, -0.2706852, , 3.19, 0, -0.02, , 2.438269, 2.131219, -0.805662, , C2(Clone), 0
1, 1, 4, 12.70922, 2.885003, 4.471426, -0.5979475, , -0.392828, 0.5292736, -0.2737353, , 3.19, 0, -0.02, , 2.448456, 2.091863, -0.7402073, , C2(Clone), 0
1, 1, 4, 12.73261, 2.88316, 4.464304, -0.5912452, , -0.3985151, 0.5238952, -0.2766307, , 3.19, 0, -0.02, , 2.474679, 2.040673, -0.6495222, , StimulusBase, 0
1, 1, 4, 12.75369, 2.880367, 4.459486, -0.5842532, , -0.4006755, 0.5191363, -0.2775911, , 3.19, 0, -0.02, , 2.48894, 2.002646, -0.5768275, , StimulusBase, 0
1, 1, 4, 12.77375, 2.878759, 4.457449, -0.5809544, , -0.4013934, 0.5169845, -0.2774562, , 3.19, 0, -0.02, , 2.503734, 1.972032, -0.5099057, , StimulusBase, 0
1, 1, 4, 12.79774, 2.876254, 4.453527, -0.5753257, , -0.4033674, 0.5139212, -0.2773232, , 3.19, 0, -0.02, , 2.523719, 1.946611, -0.4421181, , StimulusBase, 0
1, 1, 4, 12.82653, 2.873424, 4.447938, -0.5684882, , -0.4067606, 0.5103939, -0.2791633, , 3.19, 0, -0.02, , 2.55525, 1.915815, -0.3636845, , StimulusBase, 0
1, 1, 4, 12.85333, 2.871202, 4.444688, -0.5642328, , -0.4087811, 0.5084467, -0.2793745, , 3.19, 0, -0.02, , 2.587145, 1.889106, -0.2921285, , StimulusBase, 0
1, 1, 4, 12.87014, 2.869599, 4.440661, -0.5602521, , -0.4108703, 0.5062149, -0.2787625, , 3.19, 0, -0.02, , 2.608081, 1.88036, -0.2534758, , StimulusBase, 0
1, 1, 4, 12.88546, 2.868791, 4.438437, -0.5587289, , -0.412301, 0.5049084, -0.278547, , 3.19, 0, -0.02, , 2.624721, 1.870407, -0.2240465, , StimulusBase, 0
1, 1, 4, 12.89913, 2.868531, 4.43404, -0.5555117, , -0.4158114, 0.502051, -0.2783794, , 3.19, 0, -0.02, , 2.638654, 1.864206, -0.2042024, , StimulusBase, 0
1, 1, 4, 12.91214, 2.868634, 4.431855, -0.5545729, , -0.4173564, 0.5007004, -0.2787158, , 3.19, 0, -0.02, , 2.654434, 1.861486, -0.1878095, , StimulusBase, 0
1, 1, 4, 12.924, 2.868843, 4.429704, -0.5534142, , -0.418731, 0.4992871, -0.2794128, , 3.19, 0, -0.02, , 2.666362, 1.855518, -0.1753919, , StimulusBase, 0
1, 1, 4, 12.93636, 2.869055, 4.427946, -0.5521629, , -0.4201972, 0.4980337, -0.2796743, , 3.19, 0, -0.02, , 2.680795, 1.854653, -0.1670495, , StimulusBase, 0
1, 1, 4, 12.94814, 2.8693, 4.42633, -0.5515188, , -0.4214455, 0.4966175, -0.2798866, , 3.19, 0, -0.02, , 2.693188, 1.8506, -0.1569655, , StimulusBase, 0
1, 1, 4, 12.9596, 2.869625, 4.424431, -0.5502635, , -0.4226237, 0.4953105, -0.2800169, , 3.19, 0, -0.02, , 2.704935, 1.848864, -0.1583595, , StimulusBase, 0
1, 1, 4, 12.97044, 2.870093, 4.423378, -0.5496105, , -0.4237572, 0.4941093, -0.2800393, , 3.19, 0, -0.02, , 2.717001, 1.848241, -0.1563625, , StimulusBase, 0
1, 1, 4, 12.98055, 2.870447, 4.422645, -0.5492207, , -0.4245053, 0.4929831, -0.2798389, , 3.19, 0, -0.02, , 2.728211, 1.847813, -0.1555317, , StimulusBase, 0
1, 1, 4, 12.9908, 2.870848, 4.421839, -0.5489142, , -0.4252676, 0.491952, -0.2797367, , 3.19, 0, -0.02, , 2.737964, 1.847163, -0.1615016, , StimulusBase, 0
1, 1, 4, 13.00291, 2.871414, 4.421682, -0.5488534, , -0.4258398, 0.4910289, -0.279717, , 3.19, 0, -0.02, , 2.749213, 1.847181, -0.1682458, , StimulusBase, 0
1, 1, 4, 13.01362, 2.871946, 4.42165, -0.5488573, , -0.426131, 0.4903041, -0.2796957, , 3.19, 0, -0.02, , 2.758076, 1.846406, -0.174701, , StimulusBase, 0
1, 1, 4, 13.02571, 2.872377, 4.421686, -0.5491441, , -0.4258792, 0.4897209, -0.2795638, , 3.19, 0, -0.02, , 2.769468, 1.848503, -0.1813311, , Next, 0
1, 1, 4, 13.03563, 2.873072, 4.422002, -0.549373, , -0.4255947, 0.4894136, -0.2794449, , 3.19, 0, -0.02, , 2.777574, 1.849048, -0.1901659, , Next, 0
1, 1, 4, 13.04483, 2.873823, 4.422577, -0.5493859, , -0.425392, 0.4889576, -0.2789723, , 3.19, 0, -0.02, , 2.783022, 1.849284, -0.1999166, , Next, 0
1, 1, 4, 13.05479, 2.875052, 4.422648, -0.5496241, , -0.4251066, 0.4885265, -0.2785587, , 3.19, 0, -0.02, , 2.790636, 1.850694, -0.2089736, , Next, 0
1, 1, 4, 13.06599, 2.876127, 4.423124, -0.5499903, , -0.4252334, 0.4878873, -0.278181, , 3.19, 0, -0.02, , 2.799953, 1.851019, -0.2168925, , Next, 0
1, 1, 4, 13.07712, 2.877465, 4.423794, -0.5505997, , -0.4251546, 0.4872924, -0.2776869, , 3.19, 0, -0.02, , 2.807167, 1.851039, -0.2283774, , Next, 0
1, 1, 4, 13.08822, 2.878828, 4.424541, -0.5513636, , -0.4250755, 0.4867696, -0.2775126, , 3.19, 0, -0.02, , 2.816245, 1.8535, -0.2387328, , Next, 0
1, 1, 4, 13.09945, 2.880358, 4.425332, -0.5521758, , -0.425022, 0.4860929, -0.2772937, , 3.19, 0, -0.02, , 2.823039, 1.853426, -0.2516475, , Next, 0
1, 1, 4, 13.1105, 2.881816, 4.426273, -0.553273, , -0.4248187, 0.4855479, -0.277163, , 3.19, 0, -0.02, , 2.833711, 1.852435, -0.2605428, , Next, 0
1, 1, 4, 13.12179, 2.883397, 4.42712, -0.5543137, , -0.424601, 0.4849913, -0.2769434, , 3.19, 0, -0.02, , 2.842143, 1.8543, -0.2718313, , Next, 0
1, 1, 4, 13.13301, 2.885046, 4.428361, -0.5554874, , -0.4241977, 0.4845296, -0.276605, , 3.19, 0, -0.02, , 2.851825, 1.852837, -0.2826871, , Next, 0
1, 1, 4, 13.14439, 2.886467, 4.429718, -0.5570105, , -0.423421, 0.4841873, -0.276416, , 3.19, 0, -0.02, , 2.859594, 1.852684, -0.296278, , Next, 0
1, 1, 4, 13.15555, 2.888061, 4.431068, -0.5582458, , -0.4226499, 0.4839607, -0.2761826, , 3.19, 0, -0.02, , 2.867516, 1.85451, -0.309801, , Next, 0
1, 1, 4, 13.16683, 2.889681, 4.433022, -0.5597214, , -0.4218496, 0.483799, -0.2758818, , 3.19, 0, -0.02, , 2.876959, 1.85231, -0.3218627, , Next, 0
1, 1, 4, 13.17768, 2.891278, 4.435085, -0.5613328, , -0.4208971, 0.4839781, -0.2752502, , 3.19, 0, -0.02, , 2.884311, 1.851879, -0.3366528, , Next, 0
1, 1, 4, 13.18946, 2.892853, 4.437081, -0.5630469, , -0.419766, 0.4844486, -0.2743069, , 3.19, 0, -0.02, , 2.891278, 1.853333, -0.3513416, , Next, 0
1, 1, 4, 13.20023, 2.894068, 4.439855, -0.5650511, , -0.4185458, 0.4852381, -0.2729488, , 3.19, 0, -0.02, , 2.899843, 1.851877, -0.3639659, , Next, 0
1, 1, 4, 13.21128, 2.894958, 4.442676, -0.5673653, , -0.4170333, 0.4862689, -0.2714265, , 3.19, 0, -0.02, , 2.904287, 1.852325, -0.3779921, , Next, 0
1, 1, 4, 13.2225, 2.895835, 4.446229, -0.5700464, , -0.4152475, 0.487974, -0.269388, , 3.19, 0, -0.02, , 2.900242, 1.856746, -0.3844483, , StimulusBase, 0
1, 1, 4, 13.23354, 2.896753, 4.449982, -0.5727261, , -0.4134239, 0.490034, -0.2672169, , 3.19, 0, -0.02, , 2.891113, 1.858438, -0.3837724, , StimulusBase, 0
1, 1, 4, 13.24466, 2.897132, 4.454628, -0.5758196, , -0.4110054, 0.4931624, -0.2644887, , 3.19, 0, -0.02, , 2.878528, 1.86393, -0.3803603, , StimulusBase, 0
1, 1, 4, 13.25598, 2.897172, 4.460196, -0.5790386, , -0.4076912, 0.4975611, -0.2609681, , 3.19, 0, -0.02, , 2.863715, 1.867768, -0.3882628, , StimulusBase, 0
1, 1, 4, 13.26703, 2.89668, 4.466619, -0.5822494, , -0.403947, 0.5025545, -0.2566389, , 3.19, 0, -0.02, , 2.859969, 1.869114, -0.3910262, , StimulusBase, 0
1, 1, 4, 13.27831, 2.895005, 4.474673, -0.585983, , -0.3990761, 0.5090873, -0.2506542, , 3.19, 0, -0.02, , 2.854072, 1.867331, -0.3998379, , C2(Clone), 0
1, 1, 4, 13.28962, 2.892961, 4.483407, -0.5901333, , -0.3936931, 0.5160078, -0.244162, , 3.19, 0, -0.02, , 2.848978, 1.867065, -0.4053131, , C2(Clone), 0
1, 1, 4, 13.30058, 2.890433, 4.493467, -0.5949806, , -0.3869007, 0.5242136, -0.2351954, , 3.19, 0, -0.02, , 2.853466, 1.869619, -0.4100578, , C2(Clone), 0
1, 1, 4, 13.31188, 2.888724, 4.504621, -0.599883, , -0.3805936, 0.5325287, -0.2248066, , 3.19, 0, -0.02, , 2.853519, 1.871625, -0.4219897, , C2(Clone), 0
1, 1, 4, 13.32296, 2.887074, 4.514956, -0.6054698, , -0.3751812, 0.5399102, -0.2152106, , 3.19, 0, -0.02, , 2.851629, 1.877772, -0.4260967, , C2(Clone), 0
1, 1, 4, 13.33464, 2.886141, 4.525628, -0.6115549, , -0.3703738, 0.5473604, -0.2053731, , 3.19, 0, -0.02, , 2.851638, 1.881464, -0.4304841, , C2(Clone), 0
1, 1, 4, 13.34599, 2.885814, 4.536163, -0.6180458, , -0.3656177, 0.5547552, -0.196226, , 3.19, 0, -0.02, , 2.844251, 1.88384, -0.4387202, , C2(Clone), 0
1, 1, 4, 13.35694, 2.885883, 4.546307, -0.6245049, , -0.3608518, 0.5621524, -0.1877664, , 3.19, 0, -0.02, , 2.838343, 1.888901, -0.4395599, , C2(Clone), 0
1, 1, 4, 13.36833, 2.886624, 4.557522, -0.6310145, , -0.3558722, 0.5700859, -0.1793346, , 3.19, 0, -0.02, , 2.818527, 1.889709, -0.4449809, , C2(Clone), 0
1, 1, 4, 13.37994, 2.887278, 4.568248, -0.6383766, , -0.3501862, 0.5783167, -0.1711381, , 3.19, 0, -0.02, , 2.809157, 1.893066, -0.4421327, , C2(Clone), 0
1, 1, 4, 13.39137, 2.888226, 4.578914, -0.6455903, , -0.3443653, 0.5865443, -0.1626745, , 3.19, 0, -0.02, , 2.795178, 1.896235, -0.4452566, , C2(Clone), 0
1, 1, 4, 13.40286, 2.889378, 4.590349, -0.6524932, , -0.3390172, 0.5946154, -0.1542762, , 3.19, 0, -0.02, , 2.78563, 1.897956, -0.4468348, , C2(Clone), 0
1, 1, 4, 13.41439, 2.891335, 4.601476, -0.6609579, , -0.3330067, 0.6030633, -0.1461761, , 3.19, 0, -0.02, , 2.773937, 1.902051, -0.4464758, , C2(Clone), 0
1, 1, 4, 13.42594, 2.893676, 4.612129, -0.6687099, , -0.3271002, 0.611498, -0.1383528, , 3.19, 0, -0.02, , 2.757696, 1.904677, -0.4531251, , C2(Clone), 0
1, 1, 4, 13.4374, 2.895809, 4.623778, -0.677157, , -0.3212585, 0.6201694, -0.1300329, , 3.19, 0, -0.02, , 2.745234, 1.907958, -0.4572826, , floor, 0
1, 1, 4, 13.44912, 2.898215, 4.634978, -0.6866156, , -0.3148709, 0.6288415, -0.1217286, , 3.19, 0, -0.02, , 2.733883, 1.911271, -0.4595961, , floor, 0
1, 1, 4, 13.46039, 2.901292, 4.646085, -0.6949877, , -0.3084921, 0.6376735, -0.1135463, , 3.19, 0, -0.02, , 2.723082, 1.91407, -0.4658724, , floor, 0
1, 1, 4, 13.47256, 2.903886, 4.657536, -0.7044719, , -0.3016837, 0.6464332, -0.1056532, , 3.19, 0, -0.02, , 2.711598, 1.917609, -0.4686126, , floor, 0
1, 1, 4, 13.48325, 2.907227, 4.668398, -0.7146493, , -0.2941536, 0.6552749, -0.0984059, , 3.19, 0, -0.02, , 2.699363, 1.920642, -0.474315, , floor, 0
1, 1, 4, 13.49467, 2.911112, 4.678948, -0.7236651, , -0.2862999, 0.6640888, -0.09204052, , 3.19, 0, -0.02, , 2.683495, 1.923342, -0.4845753, , floor, 0
1, 1, 4, 13.506, 2.914585, 4.689734, -0.7336812, , -0.2769981, 0.6732956, -0.08740865, , 3.19, 0, -0.02, , 2.671272, 1.926279, -0.4928623, , floor, 0
1, 1, 4, 13.51703, 2.918459, 4.700048, -0.7445781, , -0.2660666, 0.6823248, -0.08426357, , 3.19, 0, -0.02, , 2.662056, 1.929015, -0.4987063, , floor, 0
1, 1, 4, 13.52857, 2.923202, 4.709711, -0.7542605, , -0.2553761, 0.6908587, -0.08115282, , 3.19, 0, -0.02, , 2.649812, 1.931049, -0.5096976, , floor, 0
1, 1, 4, 13.53979, 2.927734, 4.719533, -0.7649261, , -0.2447131, 0.6984669, -0.07845767, , 3.19, 0, -0.02, , 2.642502, 1.933674, -0.516161, , floor, 0
1, 1, 4, 13.55145, 2.932533, 4.728321, -0.7765018, , -0.2344405, 0.705472, -0.07665518, , 3.19, 0, -0.02, , 2.633315, 1.93431, -0.5258251, , floor, 0
1, 1, 4, 13.56237, 2.938239, 4.736712, -0.7863748, , -0.2249613, 0.7122463, -0.07483817, , 3.19, 0, -0.02, , 2.621118, 1.935431, -0.5403177, , A, 0
1, 1, 4, 13.57352, 2.943324, 4.744907, -0.7973243, , -0.2162341, 0.7186636, -0.07330385, , 3.19, 0, -0.02, , 2.61579, 1.937572, -0.5505286, , A, 0
1, 1, 4, 13.58469, 2.949268, 4.751857, -0.8080163, , -0.2072711, 0.7253256, -0.07162745, , 3.19, 0, -0.02, , 2.6085, 1.938821, -0.5628808, , A, 0
1, 1, 4, 13.59598, 2.954914, 4.758915, -0.8196589, , -0.1994803, 0.7317675, -0.06974115, , 3.19, 0, -0.02, , 2.597875, 1.940289, -0.5792526, , A, 0
1, 1, 4, 13.60707, 2.96039, 4.765752, -0.8313079, , -0.1923707, 0.7382504, -0.06747139, , 3.19, 0, -0.02, , 2.593986, 1.943126, -0.592497, , A, 0
1, 1, 4, 13.61823, 2.966542, 4.772045, -0.8427027, , -0.1850343, 0.7449229, -0.06458229, , 3.19, 0, -0.02, , 2.588687, 1.945876, -0.60814, , floor, 0
1, 1, 4, 13.62938, 2.972675, 4.778307, -0.8546399, , -0.1792052, 0.7513368, -0.06169776, , 3.19, 0, -0.02, , 2.580845, 1.948387, -0.6285956, , floor, 0
1, 1, 4, 13.64045, 2.97851, 4.784492, -0.8665797, , -0.1729266, 0.7579299, -0.05881955, , 3.19, 0, -0.02, , 2.578747, 1.951848, -0.6439625, , floor, 0
1, 1, 4, 13.65178, 2.985572, 4.790418, -0.878478, , -0.1666433, 0.7648572, -0.05592564, , 3.19, 0, -0.02, , 2.575986, 1.955802, -0.6627305, , floor, 0
1, 1, 4, 13.66287, 2.992851, 4.796314, -0.8909373, , -0.1610399, 0.7718396, -0.05331242, , 3.19, 0, -0.02, , 2.570856, 1.958794, -0.6860174, , floor, 0
1, 1, 4, 13.67405, 2.999617, 4.802282, -0.9034536, , -0.1557594, 0.7787178, -0.05112844, , 3.19, 0, -0.02, , 2.572207, 1.962318, -0.7048204, , wall2, 0
1, 1, 4, 13.68558, 3.007409, 4.807906, -0.9158082, , -0.1502405, 0.7857138, -0.04908897, , 3.19, 0, -0.02, , 2.57208, 1.966368, -0.7255439, , wall2, 0
1, 1, 4, 13.6966, 3.015099, 4.813534, -0.9282719, , -0.1447867, 0.792264, -0.047182, , 3.19, 0, -0.02, , 2.569093, 1.969484, -0.7500471, , wall2, 0
1, 1, 4, 13.70767, 3.022793, 4.818633, -0.9410059, , -0.1387304, 0.7987292, -0.04575945, , 3.19, 0, -0.02, , 2.571574, 1.973315, -0.7704682, , wall2, 0
1, 1, 4, 13.71882, 3.031217, 4.823833, -0.9531209, , -0.1319623, 0.8053842, -0.04472272, , 3.19, 0, -0.02, , 2.57387, 1.978503, -0.7924837, , wall2, 0
1, 1, 4, 13.72983, 3.039723, 4.829093, -0.9658908, , -0.1250662, 0.8118727, -0.04382589, , 3.19, 0, -0.02, , 2.573198, 1.982365, -0.8177094, , wall2, 0
1, 1, 4, 13.74108, 3.04822, 4.834416, -0.9785765, , -0.1178367, 0.8182372, -0.04375454, , 3.19, 0, -0.02, , 2.579243, 1.985842, -0.8395765, , wall2, 0
1, 1, 4, 13.75255, 3.057502, 4.839226, -0.9912062, , -0.1098641, 0.8247553, -0.04379317, , 3.19, 0, -0.02, , 2.584481, 1.99099, -0.8618328, , wall2, 0
1, 1, 4, 13.76356, 3.066903, 4.844285, -1.004274, , -0.1021477, 0.830871, -0.04411854, , 3.19, 0, -0.02, , 2.585668, 1.994444, -0.8857055, , wall2, 0
1, 1, 4, 13.77469, 3.076597, 4.849613, -1.016948, , -0.09413976, 0.836761, -0.04451152, , 3.19, 0, -0.02, , 2.592817, 1.996435, -0.9085655, , wall2, 0
1, 1, 4, 13.78596, 3.086372, 4.854482, -1.02941, , -0.0859731, 0.8426876, -0.04449562, , 3.19, 0, -0.02, , 2.60079, 2.000618, -0.9296251, , wall2, 0
1, 1, 4, 13.79687, 3.096986, 4.859703, -1.04241, , -0.07791471, 0.8483373, -0.04438853, , 3.19, 0, -0.02, , 2.606306, 2.003157, -0.9535897, , wall2, 0
1, 1, 4, 13.80826, 3.107533, 4.865112, -1.055016, , -0.06964302, 0.8541076, -0.04415178, , 3.19, 0, -0.02, , 2.615367, 2.00445, -0.973088, , wall2, 0
1, 1, 4, 13.81928, 3.118094, 4.86957, -1.067935, , -0.06112451, 0.8599033, -0.04354875, , 3.19, 0, -0.02, , 2.625357, 2.00818, -0.9934524, , wall2, 0
1, 1, 4, 13.83076, 3.129489, 4.874516, -1.080735, , -0.05253725, 0.865596, -0.04273658, , 3.19, 0, -0.02, , 2.633107, 2.008883, -1.014926, , wall2, 0
1, 1, 4, 13.84154, 3.140716, 4.879365, -1.093203, , -0.04394994, 0.8711022, -0.04193414, , 3.19, 0, -0.02, , 2.643705, 2.011728, -1.03166, , wall2, 0
1, 1, 4, 13.85299, 3.152059, 4.88324, -1.105485, , -0.03555491, 0.8766437, -0.04090938, , 3.19, 0, -0.02, , 2.654167, 2.01559, -1.050302, , wall2, 0
1, 1, 4, 13.86395, 3.164359, 4.887748, -1.117378, , -0.0279166, 0.8818763, -0.03985689, , 3.19, 0, -0.02, , 2.66361, 2.01689, -1.069681, , wall2, 0
1, 1, 4, 13.87516, 3.17655, 4.892781, -1.128558, , -0.02046896, 0.8868665, -0.03886447, , 3.19, 0, -0.02, , 2.674052, 2.019872, -1.085847, , wall2, 0
1, 1, 4, 13.8863, 3.188265, 4.896337, -1.140086, , -0.01338896, 0.8916427, -0.03739272, , 3.19, 0, -0.02, , 2.684379, 2.024599, -1.103552, , wall2, 0
1, 1, 4, 13.89748, 3.200964, 4.900938, -1.150817, , -0.006853038, 0.8961173, -0.03562979, , 3.19, 0, -0.02, , 2.69334, 2.027775, -1.121567, , wall2, 0
1, 1, 4, 13.90878, 3.2126, 4.904823, -1.16153, , -0.0003559384, 0.9003277, -0.03377832, , 3.19, 0, -0.02, , 2.703134, 2.030862, -1.138152, , wall3, 0
1, 1, 4, 13.91971, 3.224268, 4.907726, -1.171747, , 0.005640079, 0.9041311, -0.03147945, , 3.19, 0, -0.02, , 2.713875, 2.036948, -1.154657, , wall3, 0
1, 1, 4, 13.93091, 3.236727, 4.911704, -1.181196, , 0.01133784, 0.9076711, -0.0295347, , 3.19, 0, -0.02, , 2.722948, 2.041127, -1.171764, , wall3, 0
1, 1, 4, 13.94211, 3.248208, 4.914945, -1.190234, , 0.01650501, 0.9109082, -0.02776885, , 3.19, 0, -0.02, , 2.731967, 2.043389, -1.187389, , wall3, 0
1, 1, 4, 13.95435, 3.258724, 4.917195, -1.198469, , 0.02054184, 0.9136471, -0.02569555, , 3.19, 0, -0.02, , 2.742999, 2.051114, -1.204151, , wall3, 0
